15.0643 	 0.7419 	 13.2150 	 4.1417 	 3.6722 	 0.1020 	 1378.5573 
15.0437 	 0.6987 	 0.5991 	 4.0374 	 3.5998 	 0.0538 	 1337.9913 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 12.9508 	 0.6095 	 4.0795 	 3.6267 	 0.0685 	 1443.7128 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
15.0900 	 12.4252 	 12.9913 	 4.2101 	 3.7376 	 0.1765 	 1417.6657 
15.0709 	 12.7816 	 0.6493 	 4.1642 	 3.6913 	 0.1200 	 1391.9680 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.2428 	 0.4514 	 0.4142 	 0.0793 	 21.3329 	 1.0000 	 2079.4415 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
15.0900 	 12.4252 	 12.9913 	 4.2101 	 3.7376 	 0.1765 	 1417.6657 
15.0709 	 12.7816 	 0.6493 	 4.1642 	 3.6913 	 0.1200 	 1391.9680 
0.0100 	 12.9508 	 0.6095 	 4.0795 	 3.6267 	 0.0685 	 1443.7127 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9015 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 12.9508 	 0.6095 	 4.0795 	 3.6267 	 0.0685 	 1443.7128 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
15.0437 	 0.6987 	 0.5991 	 4.0374 	 3.5998 	 0.0538 	 1337.9913 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 12.9508 	 0.6095 	 4.0795 	 3.6267 	 0.0685 	 1443.7127 
0.0100 	 12.9508 	 0.6095 	 4.0795 	 3.6267 	 0.0685 	 1443.7128 
0.0100 	 0.6899 	 13.2886 	 3.9972 	 3.5762 	 0.0431 	 1425.2946 
15.0709 	 12.7816 	 0.6493 	 4.1642 	 3.6913 	 0.1200 	 1391.9680 
15.0643 	 0.7419 	 13.2150 	 4.1417 	 3.6722 	 0.1020 	 1378.5573 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.4522 	 0.0847 	 1.0293 	 25.0090 	 0.1272 	 1.0000 	 2079.4415 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 0.6898 	 13.2886 	 3.9972 	 3.5762 	 0.0431 	 1425.2946 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 12.9508 	 0.6095 	 4.0795 	 3.6267 	 0.0685 	 1443.7127 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 12.7250 	 13.1428 	 4.1762 	 3.7023 	 0.1317 	 1479.0441 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
0.0100 	 0.6564 	 0.5639 	 3.6369 	 3.4065 	 0.0000 	 1363.9014 
71.6871 	 0.8604 	 0.7313 	 4.2266 	 3.7579 	 0.2075 	 1426.8739 
15.0437 	 0.6987 	 0.5991 	 4.0374 	 3.5998 	 0.0538 	 1337.9913 
