2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8311 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8312 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8311 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8312 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
7.8311 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8312 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8311 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
7.8311 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
3.0825 	 0.9361 	 0.0479 	 0.0594 	 0.0217 	 16.7752 	 1.0000 	 2079.4415 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
0.0153 	 0.1105 	 0.1374 	 2.0659 	 23.6443 	 19.9762 	 1.0000 	 2079.4415 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8312 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
0.2640 	 0.3008 	 0.0466 	 0.0837 	 0.0149 	 18.1531 	 1.0000 	 2079.4415 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4434 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
2.4435 	 2.0937 	 2.7724 	 2.5871 	 2.2965 	 0.0448 	 0.0000 	 1031.4208 
7.8312 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
7.8311 	 5.2401 	 12.4181 	 7.4177 	 7.2542 	 6.5888 	 0.1162 	 968.4133 
