0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
15.8263 	 0.2512 	 0.0155 	 2.3844 	 9.3411 	 87.3907 	 5.1468 	 1.0000 	 2079.4415 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
15.9444 	 0.3240 	 0.1109 	 0.0391 	 0.3345 	 33.6633 	 12.4143 	 1.0000 	 2079.4415 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6925 	 3.9383 	 6.9518 	 10.9771 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6925 	 3.9383 	 6.9518 	 10.9771 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6925 	 3.9383 	 6.9518 	 10.9771 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6200 	 8.4646 	 10.6448 	 6.1031 	 0.1573 	 40.6618 	 67.7302 	 1.0000 	 2079.4415 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
199.9997 	 4.1572 	 11.3518 	 21.6964 	 29.2576 	 0.9522 	 17.8145 	 0.1708 	 1327.9899 
0.6925 	 3.9383 	 6.9518 	 10.9771 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
0.1797 	 0.7771 	 3.2868 	 11.8141 	 0.1498 	 58.4363 	 87.5602 	 1.0000 	 2079.4415 
0.6925 	 3.9383 	 6.9518 	 10.9770 	 19.4300 	 18.5959 	 18.3379 	 0.0201 	 1263.2862 
